,A01,A02,A03,A09,A10,A11,A19,A23,A24,A25,A26,A29,A30,A31,A32,A33,A34,A36,A43,A66,A68,A69,A74,A80,B01,B07,B08,B13,B14,B15,B16,B17,B18,B22,B27,B35,B37,B38,B39,B40,B41,B42,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59,B60,B67,B73,B78,B81,B82,B83,C01,C02,C03,C04,C05,C06,C07,C08,C12,C14,C15,C16,C17,C18,DPA101,DPA102,DPA104,DPB101,DPB102,DPB103,DPB104,DPB105,DPB106,DPB108,DPB109,DPB110,DPB1104,DPB1106,DPB1107,DPB111,DPB113,DPB114,DPB115,DPB116,DPB117,DPB118,DPB119,DPB120,DPB121,DPB122,DPB123,DPB125,DPB126,DPB127,DPB128,DPB129,DPB130,DPB131,DPB132,DPB133,DPB134,DPB135,DPB136,DPB139,DPB140,DPB141,DPB145,DPB146,DPB148,DPB149,DPB150,DPB151,DPB172,DPB180,DPB181,DPB191,DPB193,DQA101,DQA102,DQA103,DQA104,DQA105,DQA106,DQB102,DQB103,DQB104,DQB105,DQB106,DRB101,DRB103,DRB104,DRB107,DRB108,DRB109,DRB110,DRB111,DRB112,DRB113,DRB114,DRB115,DRB116,PopName,PopSize,SubtypeConflicts,A,B,C,DistanceToNN
3125,0.1146,0.2411,0.1139,0.0,0.0,0.0601,0.0,0.0452,0.1244,0.0129,0.0387,0.0287,0.026000000000000002,0.0502,0.047,0.0032,0.0,0.0032,0.0,0.0032,0.0699,0.0,0.0,0.0,0.0,0.08512769153730597,0.07531296945418128,0.026139208813219832,0.03605408112168253,0.09163745618427642,0.0,0.0,0.03595393089634452,0.0,0.03925888833249875,0.10806209313970956,0.013019529293940913,0.026239359038557838,0.011717576364546822,0.07200801201802705,0.0033049574361542315,0.0,0.12769153730595895,0.013019529293940913,0.0,0.013119679519278919,0.0032048072108162248,0.006509764646970456,0.009914872308462696,0.11617426139208813,0.0048072108162243365,0.016424636955433152,0.0,0.0228342513770656,0.006509764646970456,0.03595393089634452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03959208158368327,0.0593881223755249,0.09408118376324735,0.14847030593881225,0.06928614277144571,0.1187762447510498,0.26724655068986203,0.039692061587682466,0.04459108178364327,0.009898020395920817,0.059488102379524094,0.04449110177964407,0.004999000199960009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1812,0.3585,0.0323,0.151,0.2609,0.105,0.1069,0.1362,0.1323,0.0435,0.008,0.0077,0.12300000000000001,0.0138,0.1201,0.038,0.1339,0.0316,Switzerland Sion,832.0,0.0,0.0,1.0,1.0,
3126,0.1002,0.2618,0.1291,0.0,0.0,0.051,0.0,0.0324,0.1089,0.02,0.0289,0.0355,0.0461,0.0427,0.0341,0.0239,0.0017,0.0,0.0,0.0085,0.066,0.0017,0.0,0.0034,0.0,0.10209264526615199,0.0533319788703779,0.023059731816334826,0.027935798455912233,0.08329947175944738,0.0,0.0,0.03159284843559529,0.0,0.022348638764729787,0.12098740349451442,0.010971149939049168,0.019402681836651767,0.023466070702966274,0.07588378707842341,0.014628199918732224,0.0,0.11600975213327916,0.001219016659894352,0.0,0.013409183258837871,0.0,0.014628199918732224,0.014628199918732224,0.08258837870784234,0.018386834620073143,0.026107273466070707,0.0,0.020316944331572533,0.007822023567655425,0.05231613165379927,0.022348638764729787,0.0,0.0,0.0,0.001219016659894352,0.0,0.0,0.0,0.0,0.036000000000000004,0.0407,0.1244,0.1377,0.0869,0.0822,0.2738,0.0219,0.0688,0.0219,0.0572,0.0446,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1849,0.3805,0.024,0.1619,0.2486,0.1066,0.0903,0.1239,0.1416,0.036000000000000004,0.0073,0.0059,0.1313,0.0156,0.1456,0.0416,0.11599999999999999,0.03,Switzerland Zurich,4875.0,0.0,0.0,1.0,1.0,
3133,0.13333,0.24166999999999997,0.15833,0.0,0.0,0.0625,0.0,0.00417,0.1125,0.03333,0.06667000000000001,0.0125,0.016669999999999997,0.03333,0.029169999999999998,0.016669999999999997,0.0,0.0,0.0,0.008329999999999999,0.02083,0.0,0.0,0.0,0.0,0.09735039558222273,0.0796474273880954,0.03539531673126959,0.013274571231349234,0.026549142462698468,0.0,0.0,0.08849360165666652,0.0,0.09292199861944463,0.14602028354484156,0.013274571231349234,0.0398237136940477,0.030977539425476566,0.008846174268571127,0.008846174268571127,0.0,0.07521903042531727,0.0,0.0,0.008846174268571127,0.004428396962778104,0.008846174268571127,0.008846174268571127,0.10176817288801575,0.017702968194127332,0.0,0.0,0.022120745499920363,0.026549142462698468,0.030977539425476566,0.013274571231349234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.07082999999999999,0.04583,0.12082999999999999,0.0375,0.1,0.22083000000000003,0.016669999999999997,0.10417,0.02083,0.04167,0.016669999999999997,0.008329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.325,0.0125,0.24583000000000002,0.2,0.1,0.06667000000000001,0.09167,0.05,0.016669999999999997,0.008329999999999999,0.008329999999999999,0.1875,0.008329999999999999,0.12082999999999999,0.05832999999999999,0.11667000000000001,0.1,Croatia pop 3,120.0,0.0,0.0,1.0,0.8916599999999999,0.035707
3135,0.10970999999999999,0.26259,0.10252,0.0,0.0,0.07374,0.0,0.04137,0.06655,0.010790000000000001,0.04676,0.08273,0.05755,0.019780000000000002,0.03417,0.032369999999999996,0.0,0.0,0.0,0.00719,0.04317,0.00719,0.0,0.0018,0.0,0.05935,0.04137,0.00899,0.09353,0.03777,0.0,0.0,0.09172999999999999,0.0,0.02518,0.1241,0.0036,0.04496,0.01619,0.03417,0.00719,0.0,0.14209000000000002,0.02518,0.0,0.0018,0.0036,0.055760000000000004,0.03597,0.07014,0.01439,0.019780000000000002,0.0018,0.0054,0.0018,0.01799,0.01619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02517974820251798,0.05035949640503596,0.046759532404675966,0.15287847121528786,0.0989290107098929,0.07733922660773393,0.19603803961960387,0.0971290287097129,0.10791892081079191,0.010789892101078991,0.03596964030359697,0.09171908280917193,0.007189928100718994,0.0017999820001799985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain Sevilla,278.0,0.0,0.0,0.0,1.0,
3142,0.1136,0.22554000000000002,0.11525999999999999,0.0,0.0,0.06716,0.0,0.0398,0.12852,0.01741,0.04063,0.029019999999999997,0.062189999999999995,0.023219999999999998,0.04643,0.028189999999999996,0.00498,0.0016600000000000002,0.0,0.00663,0.0398,0.0058,0.0016600000000000002,0.00249,0.0,0.05994,0.05047,0.02918,0.03943,0.04022,0.0,0.0,0.09147999999999999,0.0,0.019719999999999998,0.15694,0.01814,0.032330000000000005,0.02366,0.02997,0.0205,0.00394,0.08753999999999999,0.0071,0.0,0.00394,0.00158,0.04653,0.02918,0.10252,0.019719999999999998,0.014980000000000002,0.0,0.018930000000000002,0.00868,0.022080000000000002,0.0205,0.0,0.0,0.0,0.00079,0.0,0.0,0.0,0.0,0.046689999999999995,0.04584,0.056029999999999996,0.17148,0.06367,0.10780999999999999,0.22241,0.043289999999999995,0.10695999999999999,0.02292,0.04584,0.04244,0.02377,0.00085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07297999999999999,0.08929,0.07919,0.10248,0.03416,0.00621,0.02019,0.25621,0.0132,0.125,0.05745,0.07531,0.06832,Italy North Pavia pop 3,685.0,0.0,0.0,0.40449999999999997,1.0,
3143,0.132,0.17,0.151,0.0,0.0,0.096,0.0,0.017,0.139,0.0,0.069,0.024,0.038,0.022000000000000002,0.055,0.038,0.0,0.0,0.0,0.005,0.038,0.002,0.0,0.005,0.0,0.040959040959040946,0.07192807192807193,0.011988011988011986,0.021978021978021976,0.028971028971028965,0.0,0.0,0.05294705294705294,0.0,0.016983016983016984,0.1558441558441558,0.004995004995004994,0.042957042957042946,0.0,0.025974025974025972,0.06493506493506493,0.0,0.1028971028971029,0.006993006993006991,0.0,0.001998001998001998,0.001998001998001998,0.03296703296703297,0.01898101898101898,0.1558441558441558,0.05994005994005993,0.011988011988011986,0.0,0.030969030969030965,0.0,0.011988011988011986,0.013986013986013983,0.0,0.0,0.001998001998001998,0.004995004995004994,0.0,0.001998001998001998,0.0,0.0,0.031,0.022000000000000002,0.033,0.16,0.028999999999999998,0.05,0.18899999999999997,0.019,0.165,0.07200000000000001,0.081,0.098,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.431,0.01,0.175,0.16699999999999998,0.043,0.151,0.127,0.079,0.017,0.012,0.019,0.261,0.0,0.09300000000000001,0.062,0.11,0.026000000000000002,Iraq Kurdistan Region,209.0,0.0,0.0,1.0,0.999,0.032606
3154,0.1953,0.2812,0.1875,0.0,0.0,0.0469,0.0,0.0,0.1484,0.0,0.0,0.0469,0.0078,0.0156,0.0156,0.0234,0.0,0.0,0.0,0.0,0.0234,0.0078,0.0,0.0,0.0,0.1562625050020008,0.1328531412565026,0.0234093637454982,0.015606242496998797,0.140656262505002,0.0,0.0,0.0391156462585034,0.0,0.039015606242496996,0.0937374949979992,0.015606242496998797,0.007803121248499399,0.0234093637454982,0.0781312525010004,0.015606242496998797,0.0,0.0782312925170068,0.0234093637454982,0.0,0.0,0.0,0.0,0.007803121248499399,0.046918767507002794,0.007803121248499399,0.0,0.0,0.007803121248499399,0.0234093637454982,0.0234093637454982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.0391,0.2265,0.1016,0.0469,0.0859,0.3516,0.0156,0.0312,0.0156,0.0156,0.0234,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2344,0.336,0.0,0.1406,0.2891,0.125,0.1719,0.1718,0.0938,0.0078,0.0078,0.0,0.0937,0.0234,0.125,0.0078,0.1641,0.0078,Netherlands UMCU,64.0,0.0,0.0,1.0,0.9997999999999998,0.024922
3155,0.024,0.151,0.057,0.0,0.0,0.004,0.0,0.11199999999999999,0.018000000000000002,0.0,0.004,0.099,0.239,0.0,0.002,0.044000000000000004,0.024,0.028999999999999998,0.002,0.039,0.10099999999999999,0.0,0.044000000000000004,0.006999999999999999,0.0,0.028999999999999998,0.077,0.011000000000000001,0.038,0.156,0.0,0.0,0.052000000000000005,0.0,0.002,0.05,0.002,0.0,0.018000000000000002,0.005,0.009000000000000001,0.09300000000000001,0.079,0.061,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.081,0.0,0.0,0.0,0.05,0.133,0.0,0.0,0.0,0.002,0.0,0.028999999999999998,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.18100000000000002,0.021,0.06,0.045,0.009000000000000001,0.06,0.196,0.04,0.198,0.013000000000000001,0.126,0.002,Mozambique,202.0,0.0,0.0,0.427,0.0,0.08989
3161,0.08498,0.23399,0.08615,0.0,0.0,0.048889999999999996,0.0,0.048889999999999996,0.09312999999999999,0.009309999999999999,0.0291,0.06461,0.0553,0.059370000000000006,0.039,0.029689999999999998,0.011059999999999999,0.0064,0.0,0.00815,0.07567,0.0,0.01339,0.0029100000000000003,0.0,0.07042999999999999,0.039580000000000004,0.01222,0.04715,0.10303,0.0,0.0,0.03318,0.0,0.019209999999999998,0.10594,0.01048,0.015719999999999998,0.04133,0.05297,0.01339,0.02503,0.11990999999999999,0.02503,0.0,0.00233,0.015130000000000001,0.02154,0.0291,0.07625,0.0163,0.022119999999999997,0.0,0.011640000000000001,0.0029100000000000003,0.023280000000000002,0.03551,0.0,0.0,0.0,0.00058,0.00175,0.0064,0.00058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08964,0.08615,0.1461,0.12805999999999998,0.06694,0.01804,0.02852,0.10303,0.01863,0.1234,0.044239999999999995,0.09953,0.04773,Brazil REDOME Acre,859.0,0.0,0.0,0.5634499999999999,0.0,
3162,0.08716,0.25051,0.08911000000000001,0.0,0.0,0.053279999999999994,0.0,0.05432000000000001,0.09396,0.00984,0.02932,0.04621,0.05944,0.05086,0.03005,0.03193,0.009770000000000001,0.0062,5e-05,0.01105,0.06725,0.00247,0.01565,0.00158,0.0,0.07153999999999999,0.04728,0.014740000000000001,0.055729999999999995,0.09938,0.0,0.0,0.04068,0.0,0.02137,0.1083,0.00967,0.018969999999999997,0.03609,0.048260000000000004,0.01317,0.01712,0.10257999999999999,0.01964,0.00035,0.0029,0.00979,0.027760000000000003,0.022940000000000002,0.08201,0.02019,0.02822,0.00031,0.01023,0.0036299999999999995,0.027989999999999998,0.031310000000000004,0.00013000000000000002,0.0,0.00025,0.00047999999999999996,0.0006,0.0059700000000000005,0.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09293,0.09416000000000001,0.13169,0.12447000000000001,0.06594,0.01879,0.022330000000000003,0.11012999999999999,0.01881,0.13785,0.04521,0.10126,0.03645,Brazil REDOME Alagoas,25349.0,0.0,0.0,0.55031,0.0,
3163,0.06591,0.27002,0.06221,0.0,0.0,0.04024,0.0,0.04578,0.13824,0.00763,0.02461,0.03768,0.04534,0.10553,0.02383,0.024880000000000003,0.007540000000000001,0.0037600000000000003,2e-05,0.00773,0.07198,0.00143,0.013890000000000001,0.0017399999999999998,0.0,0.05101,0.03313,0.009940000000000001,0.04584,0.10647999999999999,0.0,0.0,0.03177,0.0,0.014740000000000001,0.14442,0.00771,0.01525,0.07047,0.07658999999999999,0.0093,0.01285,0.08684,0.01407,0.00011999999999999999,0.0019,0.01967,0.02094,0.02292,0.07952999999999999,0.03927,0.02238,0.00037,0.008020000000000001,0.0026,0.02089,0.024880000000000003,0.0001,0.0,0.00014,0.00025,0.00116,0.0037600000000000003,0.00072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07525,0.06975,0.17681,0.10718,0.11183,0.02769,0.01678,0.0813,0.012209999999999999,0.11073,0.0699,0.07497999999999999,0.0656,Brazil REDOME Amazonas,24129.0,0.0,0.0,0.58529,0.0,
3164,0.05992000000000001,0.25498000000000004,0.06327999999999999,0.0,0.0,0.04011,0.0,0.04697,0.14778,0.00703,0.02446,0.0377,0.04895,0.10213,0.02332,0.02707,0.01069,0.00389,0.00011,0.00828,0.07479,0.00137,0.01598,0.00118,0.0,0.04893,0.03765,0.0069700000000000005,0.04937,0.10952,0.0,0.0,0.027630000000000002,0.0,0.01615,0.14801,0.00705,0.01383,0.07042000000000001,0.0712,0.00943,0.01204,0.07887000000000001,0.01856,0.00011,0.00146,0.01623,0.02326,0.020319999999999998,0.07935,0.03885,0.024990000000000002,0.00011,0.008759999999999999,0.004,0.02096,0.02777,2.9999999999999997e-05,0.0,5.9999999999999995e-05,0.00078,0.00297,0.0035,0.0008699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0791,0.06967000000000001,0.17115,0.09771,0.10985999999999999,0.02777,0.01937,0.08836000000000001,0.0124,0.114,0.07633,0.06957999999999999,0.06471,Brazil REDOME Amapa,17864.0,0.0,0.0,0.57463,0.0,
3165,0.07458,0.23669,0.08875,0.0,0.0,0.045880000000000004,0.0,0.07243,0.07504,0.00941,0.025869999999999997,0.04022,0.08872000000000001,0.03134,0.0254,0.03995,0.014530000000000001,0.0131,0.0,0.014159999999999999,0.07277,0.00164,0.0256,0.00391,0.0,0.0721,0.04032,0.01152,0.055779999999999996,0.11023,0.0,0.0,0.04285,0.0,0.015590000000000001,0.11012999999999999,0.009470000000000001,0.01175,0.02816,0.03779,0.01037,0.030719999999999997,0.10094,0.0272,0.00016999999999999999,0.00278,0.00472,0.02827,0.02062,0.06945,0.01854,0.04616,7e-05,0.0096,0.003,0.0321,0.03809,2e-05,0.0,0.00037,0.0007099999999999999,0.0016600000000000002,0.00785,0.00088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09376,0.10765999999999999,0.11163,0.12571,0.06385,0.02016,0.02508,0.11414,0.017240000000000002,0.1436,0.03223,0.11627,0.02866,Brazil REDOME Bahia,47399.0,0.0,0.0,0.54785,0.0,
3166,0.0835,0.25945999999999997,0.08134,0.0,0.0,0.05063,0.0,0.05782999999999999,0.09151000000000001,0.01112,0.03108,0.0489,0.05405,0.06242999999999999,0.028980000000000002,0.03027,0.00886,0.00507,5e-05,0.010020000000000001,0.06642,0.00179,0.01441,0.00227,0.0,0.06412000000000001,0.043230000000000005,0.01281,0.053070000000000006,0.10589000000000001,0.0,0.0,0.04267,0.0,0.018619999999999998,0.11232,0.01116,0.02043,0.03569,0.0602,0.0122,0.015619999999999998,0.10908,0.01711,9e-05,0.00202,0.00971,0.0257,0.02949,0.08104,0.019719999999999998,0.0236,4e-05,0.009309999999999999,0.00228,0.02447,0.030969999999999998,1e-05,0.0,0.00032,0.00015,0.00123,0.00502,0.00058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09711,0.08815,0.13942000000000002,0.13255,0.06838999999999999,0.017169999999999998,0.02048,0.09977000000000001,0.0152,0.13732,0.045360000000000004,0.09783,0.04125,Brazil REDOME Ceara,101217.0,0.0,0.0,0.56327,0.0,
3167,0.08845,0.26036,0.08699,0.0,0.0,0.05445,0.0,0.05432000000000001,0.09606,0.01068,0.032560000000000006,0.049089999999999995,0.05379,0.044489999999999995,0.030969999999999998,0.03427,0.00878,0.00496,8e-05,0.011000000000000001,0.06065,0.00162,0.01408,0.00237,0.0,0.06951,0.04811,0.013380000000000001,0.05873,0.09083,0.0,0.0,0.04381,0.0,0.0235,0.11559000000000001,0.0113,0.01944,0.03027,0.047510000000000004,0.01325,0.015280000000000002,0.11060999999999999,0.01937,0.00032,0.00213,0.00655,0.03009,0.027819999999999998,0.08112,0.01875,0.02411,0.00061,0.01036,0.00313,0.027719999999999998,0.03027,0.00014,0.0,0.00022,0.0006900000000000001,0.00085,0.00415,0.00047000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10400000000000001,0.09894,0.12675999999999998,0.13427,0.061470000000000004,0.01684,0.02185,0.10565999999999999,0.01619,0.14032999999999998,0.03868,0.10004,0.03499,Brazil REDOME Federal District,29549.0,0.0,0.0,0.56413,0.0,
3169,0.08972000000000001,0.25354,0.09479,0.0,0.0,0.047139999999999994,0.0,0.05455,0.09299,0.015019999999999999,0.0301,0.04397,0.060629999999999996,0.0415,0.0316,0.03071,0.01,0.00662,9e-05,0.01068,0.06781000000000001,0.00139,0.01461,0.00255,0.0,0.06875,0.05209,0.01669,0.04691,0.09414,0.0,0.0,0.052879999999999996,0.0,0.01936,0.11772,0.010879999999999999,0.019030000000000002,0.033780000000000004,0.04059,0.0122,0.0188,0.10814000000000001,0.01792,0.00014,0.00236,0.00524,0.0274,0.02049,0.08077000000000001,0.01813,0.030510000000000002,5e-05,0.01199,0.0033399999999999997,0.0287,0.03242,2e-05,0.0,0.00026000000000000003,0.00122,0.00063,0.00588,0.00056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09554,0.10265,0.1104,0.1288,0.0628,0.01545,0.02012,0.13044,0.016890000000000002,0.13427,0.03682,0.10575,0.040060000000000005,Brazil REDOME Espirito Santo,88485.0,0.0,0.0,0.53576,0.0,
